ID,content
7747,moonton makin lama malah gak adil pantesan ratingnya rendah soalnya gini developernya
7748,top up malah gak bisa via gopay
7749,"kasih tim tuh yang seimbang napa? ga adil banget tim musuh trio duo jago sedangkan tim sendiri pada solo player, udahlah pada ga jelas banget mainnya! please perbaiki match making-nya!"
7750,semakin kesini semakin ngawur magic core cape cape ngumpulin tiba2 lenyap bikin males
7751,sudah bagus dan grafik sudah bagus
7752,game yang sangat menantang banget harus banyak banyakin sabar
7753,Kalo bikin game yg ngotakkk suuuuuuu
7754,Saya sangat puas dengan performa game ini
7755,game CACAT
7756,jaringan nge lag padahal masih forzi
7757,"game burik, ngasih tim gak ngotak"
7758,game ini membuat anak saya stres sampai masuk rsj hanya karena game ini
7759,heran dah ama ni gem jaringan bagus gem gelek nya minta ampun sampah
7760,kebanyakan dar sistem
7761,"game nya bagus banget, aku main dari mitik 10 sampe legend 2 bintang 4, mantap game nya di kasih tim yang bagus mulu, MENYENANGKAN"
7762,"moontoon balikin kristal magic wheel yang udah saya kumpulin,,,udah di ganti tampilan buat draw magic wheel bukan berarti kalian hilangin kristal yg udah susah"" saya kumpulin,,paling gak di ganti kan masih mending lah ini udah gk di ganti malah di hapus dari inventori"
7763,game nya nga seru dapet tim dark sistem mulu kasih saya menang lah monntonn
7764,game ko.n..tol tim g jelas pl3r
7765,Game tolol. kasih tim tuh yg bener
7766,sekarang ml mangkin jelek jaringan nya ngk di perbaikin gak jelas aneh muak liat ml sekarang
7767,"gua ingin naik rank tapi defeat , Mulu dah plis lah gua dah push rank sampai subuh"
7768,"draft jelek,penentuan tim jelek,masa iya dikasih tim bocah2 pada gabisa main,tolong diatur lagi komposisi teamnya,hapus ae game gajelas ini"
7769,👍👍👍👍
7770,makin lama makin gak seru.... lostsstreak terus menerus...ngasih tim dark system isinya...longor
7771,"game nya seru kok!! tapi tolong benerin dikit hehe, soalnya di akun ku masa hilang semua, tolong dibenerin y. pokoknya game moba yang terbaik!! aku suka game ini karena seru trus ya kadang gampang kadang susah, pokoknya game ini my favorit!!"
7772,ok
7773,kenapa pas main rank selalu ketemu player dark sistem tolong la moonton
7774,isinnya bocil² tololl
7775,"aku suka gamplay heronya,tapi perbaiki masalah matchmaking sama jaringannya"
7776,"males main sekarang, kenapa harus pakai minimal 2 line? padahal lebih baik fokusin 1 line saja udah cukup, jadi sering banget ketemu player gak sesuai linenya jadi ancur"
7777,"dear moonton, aku dah salah satu yang memberikan penghasilan ke kau, tapi kenapa masalah pembagian tim yang ga adil tidak selesai?"
7778,bahan awet
7779,"matchmaking nya sangat buruk dan bodoh sekali, yang kurang berpengalaman di kumpulkukan dan yang berpengalaman dikumpulkan ya pasti kalah lah yang kurang, otaknya dimana. sistemmatchmaking sampah"
7780,"seruuuu bngettt,"
7781,game pembuat emosi
7782,"apa salahku.... jaringan eror kau salahkan aku... aku jadi AFK dan lalu di skor. kau salahkan aku. emang lo gak tau diri dan nggak punya malu,merasa benar sendiri. lo harus baca komen yg kasih bintang 1.. lo budeg apa buta...!!? maaf aku sangat kecewa... aku hapus ini."
7783,game bikin stressss
7784,"game nya bagus mudah di pahami dan mudah di mainin juga, game favorit saya ini . tapi plis moonton ,kalo lagi rank berikan musuh yang imbang lah, kadang kadang ketemu player ML yang baru main Rank nya masih Warior, elit master Grandmaster kalo kayak gini kan susah, plisss update. Terima Kasih!"
7785,"match terampas, terusak, tergila sepanjang sejarah moba. tim gada yg bener, giliran musuh udah kek spek abang² tongkrongan, ngotak dikit lah matchmaking aja kikir"
7786,"game ini terlalu tidak seimbang, ada beberapa game yang tim nya penuh dengan bot atau computer jadi saya pindah ke game honor of king"
7787,"kalo ngasi tim tu yg bener, ngasih tim gajelas, ujungnya diban, yg mainnya kaya sampah mlah dibiarin aja wkwkwkw"
7788,"Sangat seru! tapi jaringan nya jelek secara tiba-tiba,padahal wifinys lancar"
7789,asik
7790,mantap mantap
7791,"hero gak adil, ada beberapa broken ada beberapa jelek"
7792,game nya kasih kalah terus dibandingkan menangnya
7793,"seru,kadang game ini bikin kesabaran saya menipis kadang tidak,event nya seru"
7794,Game ngga jelas nemu tim ngga jelas dark sistem udh kya game slot ae yg di atur admin makin kesni makin kesono sampah...terllu bodoh buat admin kebanyakn main slot
7795,"mending hok sih, matchmaking seimbang .. disini main 40x main solo stack di epic 3 hahaha dikasih dark sistem terus, terkutuk bgt emg"
7796,bagus
7797,"minimal bikin anti dark system kayak honor of king, misalnya kalo kita mvp kita dapat perlindungan bintang atau bikin poin lose streak jadi kalo lose streak 5 kali di kasih poin protection beberapa biar membantu kita yang main, moonton asu minta dihajar bisa bisanya dikasih tim full coklat musuhnya full gold.itu termasuk seimbang gk?"
7798,"moonton sayang🥰🥰🥰 tolong dong sinyalnya diperbaikin yaaa, gue lagi war tiba² lag pdhl sinyal gue full, jadi tolong ya sinyalnya diperbaikin ya sayang ku cintaku moonton"
7799,punyaa gw ml nya eror min gw ga bsa main loading trus pas mau login wifi gw bagis ampe pindah wifi jga tetep erorkurang ska ama yg kek gini min
7800,"ilangin bot,, sampe segitunya yg main bot semua .. lama"" sepi game ini , ygmain bot , kira"" dong matc bnyk sama dikit jgn di stuin... kita yg player lama yg rugi , solotpi tim nya edan giliran win bot semua.. emng ml sepi mayi suri"
7801,kalo ngasih player yang setara moonton gw udah capek ls 20× tim musuh isinya ex glory tim gw isinya ex mawi
7802,"Minimal kalo kalah tapi mvp, ga berkurang lah bintangnya anjir, kocak main udh cape"" kalah, mvp tapi bintangnya ttp ngurangg??? Game kikir"
7803,sistem matchmaking yang tidak adil
7804,oi ni game suka bug jaringan tolong diperbaiki sistem nya
7805,"saya sudah lama main ml, tapi jaringan leq di hp gak pernah di betulkan malah even even gak jelas di perbanyak, dari hp lama sampai hp baru, dari akun lama sampai akun baru, gak ada bikin momen yg menyenangkan, jaringan selalu ada laq di dalam pertandingan, tolong lah di benahi sistem ml ini"
7806,good
7807,gem nya gelek bikin alpha gw Ega main memang servernya kesel banget gw
7808,"sya sebenernya GKmau kasih 1 bntang pun game cacat ini gak tau game nya atau developer nya yg cacat🙂,tapi tolong sistem matching nya benerin,terutama pas di in game jaringan padahal udah bagus aman aja pas masuk mnt 5-6itu down parah padahal jaringan saya masih bagus saat nonton BKP, saat awal season gw GK ngerti Ama otak lu ya kera,gw tiap solo rank awal season dapet tim bukan manusia,isi tim gua yaa sapi ayam kerbau babi berang² nah itu saya GKpaham sistem matching game ini,makasih dev mnyt😘"
7809,nd adil banget d kasi timnya
7810,woi moonton kasih tim yang bener sama musuh yang yang masih bisa dilawan lah gw turun ke epik lagi
7811,game nambah emosi buat stress menang kalah Mulu 100+ match kagak ada naik bintang
7812,jelek sistem nya naik turun rank aja ada yang ngetrol pulak jelek banget dahh
7813,"tolong perbaiki lagi pembagian timnya, masa gabung sama tim yang ngetroll dan ketemu dark system terus"
7814,game nya diperjelas lah masa ketemu tim yang ga normal tapi musuh pada jago jago cape gua mvp mulu ton tolongin gua tiap hari ngepush ga ada hasil naik turun mulu
7815,jangan di download kalau GK mau stres ini aku kasih bintang lima aj karna agar bisa dilihat di sini
7816,game bagus
7817,kasih tim yang bener
7818,KAYAK JUDI
7819,dasar darksystem
7820,kalah terus
7821,game nya sangat bagus tapi kuota nya sangat boros
7822,"ngasih team kagak ngotak darksistem Mulu heran dahhh,bener bener harus pindah game sebelah dah gimana dapetin tim gak bener Mulu pada ngetroll semua ada fitur report malah diban beberapa menit apaan sih gajelas banget bikin game"
7823,jangan dikasih lag pas lagi war lah sama kasih lawan yang seimbang
7824,tolong kalo kasih musuh yang seimbang moonton
7825,gak pernah dikasih menang
7826,saya udah main 5 tahun saya suka dengan game ini mohon dihilangkan dark sistem nya!!!
7827,tidak seru karna terlalu berat bagi hp
7828,jangan di mainin g ada kompetitif nya ini geme burik
7829,gem gak bisa di donglot dan burik
7830,beatiful
7831,gjls bet tiba tiba merah padahal jaringan udah double data + wifi
7832,main tujuh jam cuma buat kalah
7833,game yang sangat bagus
7834,"login nya lama,gajelas bgt padahal jaringan oke² aja tapi ga masuk² lobby,hp juga device oke tpi gajelas nih game gabisa masuk lobby"
7835,Game berat tot
7836,"Jaringan lemot banget ngilangin mood main,dri kemarin gk ada bedanya minimal jaringan bener dikit dah,mikirin skin Mulu banyak bug game hama"
7837,"player nya toxic, banyak yang troll, tapi kalo menang bikin seneng, jadi kesimpulannya game ini ada bagus nya ada jelek nya🙏"
7838,"pembagian team selalu jomplang , gak imbang"
7839,game gajelas gak usah download kalo gak mau stres
7840,"aku suka dengan game ini,ini game yg bagus dan layak untuk di mainkan tapi... disisi lain saya kecewa dikarenakan kebanyakan player selalu melakukan feed atau bisa dibilang dengan troll saya berharap game ini bisa terus berkembang dan saya mau sistem mobile legend diperbaiki yaitu rank dipisah,maksudnya dipisah adalah tidak bertemu orng lain yg rank nya dibawah kita kalo ngak di atas kita saya mau sistem ini agar setiap player tidak emosi dikarenakan selalu bertemu dengan tim yg buruk"
7841,"game rusak, 15 x loss main publik ketemu sistem gelap rusak²"
7842,game ini lebih bagus daripada FF GARENA
7843,NGASI TIM YG BETUL LA MUNTUN SETAN
7844,karena ga adil ketemu teman BOT musuh gg ga adil banget ketemu tim reng ren dah musuh reng adas
7845,server lu ngeleg trs anj
7846,"game lol gausah main nanti gila, tim nya dikasih bot"
7847,"game g jelas update event mulu mending server benerin dulu, control kadang gerak sendiri sebelumnya ga ada main game sebelah kontrol aman aja, sinyal jumping jumping season sebelumnya g separah ini sinyal"
7848,"EMBLEM UDAH MENTOK LEVELNYA, STOP GIVE ME DEBU UNGU..!!!!!!"
7849,untuk mlbb mohon di perkecil MB nya karena banyak yg mau pensi mlbb🙏
7850,gamenya bagus tapi harus banyak di revam skinnya
7851,"bagus banget, tapi tolong di rank epic jangan sampai ketemu tim di bawah rank epic, dan berikan hadiah saat berhasil membuktikan atau mereport orang itu bersalah"
7852,game sering lag/sinyak buruk saat sinyal saya sedang bagus tapi di dalam pertandingan saya mengalami lag/sinyal buruk dan saat saya bermain saya tidak dapatkan musuh yg imbang sering dapat musuh yg jago2 rank tidak sama
7853,gak usah diperpanjang ini game kayak apaan dah capek woy kalah trus tiap hari dapet tim nya kayak apa jelek giliran pro player aja langsung mitik mereka
7854,jelek kalah Mulu dan kag bisa dapet skin legend gratis
7855,game gak jelas
7856,"kasih tim bagus dikit lah bisa sama gitu sama musuh ini tim 3 player baru 1 epic gw glory, musuh full glory... g adik banget ini pas baru turun rank ke epic semua dan kek gini padahal udah beberapa Minggu di biarin kalo g niat g usah bikin game tai"
7857,dapet tim tolol semua
7858,Pemilihan tim kurang seimbang
7859,seru 😭😭
7860,gamenya berat bet njir kalo maen pke hp kentang
7861,permainan yang begitu bagus untuk menghibur sehari dalam dunia gamer
7862,"banyak botnya, gw main trio kemu temen bot, lawanya orang"
7863,"moonton, kenapa belakangan ini saat saya login selalu stuck loading screen? padahal wifi/kuota saya tidak bermasalah, hp saya juga tidak ada kerusakan. udah bolak balik seperti itu, tolong dong moonton. masa punya saya doang nih"
7864,"permainan sangat curang tidak adil, sering dikasih hilang"
7865,"sampah saya main solo di kasih team bot, main team rank masih lagend lawan maytic glory sama imortal"
7866,serunya saya jadi ketagihan
7867,game rusak anjg match nya masa glory bisa satu tim sama lejeng mawii hadehhh
7868,bagus
7869,lumayan dari pada Lumanyun 🌟🌟🌟🌟🌟
7870,"heran sama game ini ni kalo gk gamenya nge crash dapet timnya tolo betul, heran"
7871,moonton gj ngasih musuh gak sesuai sama tim sendiri dongo
7872,"udah ga jelas lama lama gem ini, jangan hanya grafik mulu yang dibagusin, system nya juga tuhh diperbaiki.. bisa bisanya lose streak 5 kali mvp kalah, dapat tim ga jelas lagi."
7873,ls mulu gua
7874,wajib untuk di download karna saya jadi lebih segar dan lebih nikmat ketika memainkan game ini ketik 1 jika kalian ls dan ketik 2 jika kalian ls salam hebat
7875,"SISTEM MATCHMAKING YANG BURUK, SETIAP COMPLAIN TIDAK PERNAH ADA PERBAIKAN"
7876,"mending gw main ff aj bngst.. diberi tim dark system Mulu,GK kyk di ff dapat tim ya bagus2 ngerti main lagi. GK kyk game ini udah kyk diatur sistem nya, liat tuh monton akun gw : op | GAROU. Ls mulu karna dapet tim yng dark system. dah males gw sekarang main ml"
7877,game rusak setiap udah bintang 5 pasti selalu di kasih tim sampah
7878,"Uda gila ini game,masa main 10 match cuman menang 1x, di tambah main solo jumpa sama musuh yg main trio, padahal di team sendiri solo semua."
7879,"nge stuk, saat login pertama sampe 3 jam gak masuk"" heran makin lama makin gak jelas ini game, udah hapus data sampai donwload ulang game 3x tetep gak bisa masuk game."
7880,masa koneksi baik ho ga lag main game lain tapi pas main tiba tiba gabisa main jadi lag tim ku lag semua musuh nya ga terus baru menang 1x musuh nya bnayk yang nge cheat jadinya saya mau ganti aja kalo ga dibeneriin😢
7881,tolong di tangani masalah stuck login g bisa masuk cuma stuck di logo ML
7882,kebanyakan dark sistem kebanyak bocil yg main IoI
7883,"apalah sinyal bagus tp suka ngelag""game tolol lama"""
7884,game bikin gila
7885,"hy monton knpa ganti lagii, permata yang buat nuker skin legen ilang Dong punya gua, udh 9thn ngumpulin Mlah ilang bgtu aja, ya klo di tukar Damen gpp, sdkit lgi itu mau 200 😭😭 nyesel aku ngumpulin, blikin diamond monton, kcewaa"
7886,makin ancur ya matc nya makin ga jelas banyak boot di masukan terlihat dari gameplay dan history pertandingan. saran si mending pada UNINSTAL
7887,anak main ya
7888,dikasih tim drak sistem
7889,kalah Mulu gw
7890,"semenjak update season terbaru sekarang rank match nya jadi super unfair sebelum season ini gampang banget naik ke legend Sampek mythic, cuman pas season ini susah banget, sering dikasih tim ampas skill issue, musuhnya jago"" gw juga gak bisa gendong tim gw kalau ngasih team Ama musuh aja gak sebanding, sistem nya makin broken..."
7891,baru epic 1 turun ke epic 2 sengaja terus baru masuk top kecamatan udah di kurangi poin 🤬
7892,pepek ga tau winstrek dapet tim beban
7893,apa ini moonton sinyal ijo kenapa ngelag moonton benerin moonton bugnya moonton benerin buruan moonton apa ini
7894,game tai ngeleg2 pake data+wifi msh ngeleg jelek
7895,saya suka ml karna menemani saya dan membuat saya menemukan seorang teman yang baik ml semoga makin rame dan makin banyak hadiah geratis
7896,game asu
7897,game tai
7898,"perbaikii oii masalah jaringan, gua main dari awal game smpe slesai game gada ijo itu ping, psti stuck di 100ms smpe 200ms"
7899,bagus
7900,"gamenya ampas padahal udah ada 4 perlindungan tapi kemaksaan moonton untuk ngancurinnya begitu,jaringan lag,minimal yang seimbangg lah moooonton jan pengangguran pilih2 lah moonton jangan langsung brebet aja gw dah 3000 baru nge stuck honor pas dulu gampang sekarang sistemnya makin rusak artinya nanti kedepannya bakal lebih lemot,rusak,sepi ini game ini gw lagi bantu,minimal kasih mudah dong moonton untuk imo bayangin orang yang mau imo kemungkinan joki sampe berjuta2 hanya game,gw msh ad tp ful"
7901,"saran perbaiki skin Granger M7 yang sepatu nya,pakaian dan rambut udh cukup,kurang bagus bentuk sepatunya."
7902,"TOLONG KALAU KASIH TEAM YANG SETARA LAH, MASA DI TEAM SAYA ADA LAGEND, DI TEAM MUSUH MITIK GLORY SEMUA GA ADA LAGENDNYA"
7903,"donwload aja ,bikin stresss co monton"
7904,update trus sinyal hijau tapi ngelag bug sinyal jangan kek gini lah ML masih untung di mainin tolong lah di kondisikan lagi update Mulu gada kemajuan
7905,ini saya pas lagi main suka ngelag gak jelas padahal jaringan nya bagus
7906,matchmaking gajelas tim gajelas moonton gajelas
7907,"dari 2017 gw main, makin lama makin rusak ini game.."
7908,"game ny sngat seru tetapi suka banyak bug, ataupun tiba"" sinyal nya merah dan hero nya tidak bisa di gerakin, bagi saya itu lumayan menggagu saat bermain tolong hilangkan bug nya ya🤗😇😇"
7909,mana diamondnya udh top up
7910,"woi moontoon coba perbaiki server ml dulu daripada buat skin aja kerjaanya coba kaya game sebelah nurutin keinginan playernya km tuh kerjaan skin, event, itu yg kau buat coba baikin servermu pantesan dikit yg main ml kalau km gk baikin server ml aku jamin pasti dikit yg main ml server ori"
